Epoch Number, Total Squared Error, 
1118, 1.022200, 
1119, 1.022182, 
1120, 1.022164, 
1121, 1.022146, 
1122, 1.022128, 
1123, 1.022109, 
1124, 1.022091, 
1125, 1.022073, 
1126, 1.022054, 
1127, 1.022036, 
1128, 1.022017, 
1129, 1.021998, 
1130, 1.021979, 
1131, 1.021960, 
1132, 1.021941, 
1133, 1.021922, 
1134, 1.021903, 
1135, 1.021883, 
1136, 1.021864, 
1137, 1.021844, 
1138, 1.021824, 
1139, 1.021805, 
1140, 1.021785, 
1141, 1.021765, 
1142, 1.021745, 
1143, 1.021725, 
1144, 1.021704, 
1145, 1.021684, 
1146, 1.021663, 
1147, 1.021643, 
1148, 1.021622, 
1149, 1.021601, 
1150, 1.021580, 
1151, 1.021559, 
1152, 1.021538, 
1153, 1.021517, 
1154, 1.021495, 
1155, 1.021474, 
1156, 1.021452, 
1157, 1.021431, 
1158, 1.021409, 
1159, 1.021387, 
1160, 1.021365, 
1161, 1.021343, 
1162, 1.021320, 
1163, 1.021298, 
1164, 1.021275, 
1165, 1.021253, 
1166, 1.021230, 
1167, 1.021207, 
1168, 1.021184, 
1169, 1.021161, 
1170, 1.021138, 
1171, 1.021115, 
1172, 1.021091, 
1173, 1.021068, 
1174, 1.021044, 
1175, 1.021020, 
1176, 1.020996, 
1177, 1.020972, 
1178, 1.020948, 
1179, 1.020923, 
1180, 1.020899, 
1181, 1.020874, 
1182, 1.020850, 
1183, 1.020825, 
1184, 1.020800, 
1185, 1.020775, 
1186, 1.020749, 
1187, 1.020724, 
1188, 1.020699, 
1189, 1.020673, 
1190, 1.020647, 
1191, 1.020621, 
1192, 1.020595, 
1193, 1.020569, 
1194, 1.020543, 
1195, 1.020516, 
1196, 1.020490, 
1197, 1.020463, 
1198, 1.020436, 
1199, 1.020409, 
1200, 1.020382, 
1201, 1.020355, 
1202, 1.020327, 
1203, 1.020300, 
1204, 1.020272, 
1205, 1.020244, 
1206, 1.020216, 
1207, 1.020188, 
1208, 1.020159, 
1209, 1.020131, 
1210, 1.020102, 
1211, 1.020074, 
1212, 1.020045, 
1213, 1.020016, 
1214, 1.019986, 
1215, 1.019957, 
1216, 1.019927, 
1217, 1.019898, 
1218, 1.019868, 
1219, 1.019838, 
1220, 1.019808, 
1221, 1.019777, 
1222, 1.019747, 
1223, 1.019716, 
1224, 1.019685, 
1225, 1.019654, 
1226, 1.019623, 
1227, 1.019592, 
1228, 1.019560, 
1229, 1.019529, 
1230, 1.019497, 
1231, 1.019465, 
1232, 1.019433, 
1233, 1.019400, 
1234, 1.019368, 
1235, 1.019335, 
1236, 1.019302, 
1237, 1.019269, 
1238, 1.019236, 
1239, 1.019202, 
1240, 1.019169, 
1241, 1.019135, 
1242, 1.019101, 
1243, 1.019067, 
1244, 1.019033, 
1245, 1.018998, 
1246, 1.018964, 
1247, 1.018929, 
1248, 1.018894, 
1249, 1.018858, 
1250, 1.018823, 
1251, 1.018787, 
1252, 1.018752, 
1253, 1.018716, 
1254, 1.018679, 
1255, 1.018643, 
1256, 1.018606, 
1257, 1.018570, 
1258, 1.018533, 
1259, 1.018495, 
1260, 1.018458, 
1261, 1.018420, 
1262, 1.018383, 
1263, 1.018345, 
1264, 1.018306, 
1265, 1.018268, 
1266, 1.018229, 
1267, 1.018191, 
1268, 1.018151, 
1269, 1.018112, 
1270, 1.018073, 
1271, 1.018033, 
1272, 1.017993, 
1273, 1.017953, 
1274, 1.017913, 
1275, 1.017872, 
1276, 1.017831, 
1277, 1.017790, 
1278, 1.017749, 
1279, 1.017708, 
1280, 1.017666, 
1281, 1.017624, 
1282, 1.017582, 
1283, 1.017540, 
1284, 1.017497, 
1285, 1.017454, 
1286, 1.017411, 
1287, 1.017368, 
1288, 1.017324, 
1289, 1.017281, 
1290, 1.017237, 
1291, 1.017192, 
1292, 1.017148, 
1293, 1.017103, 
1294, 1.017058, 
1295, 1.017013, 
1296, 1.016967, 
1297, 1.016922, 
1298, 1.016876, 
1299, 1.016829, 
1300, 1.016783, 
1301, 1.016736, 
1302, 1.016689, 
1303, 1.016642, 
1304, 1.016594, 
1305, 1.016547, 
1306, 1.016499, 
1307, 1.016450, 
1308, 1.016402, 
1309, 1.016353, 
1310, 1.016304, 
1311, 1.016254, 
1312, 1.016205, 
1313, 1.016155, 
1314, 1.016105, 
1315, 1.016054, 
1316, 1.016003, 
1317, 1.015952, 
1318, 1.015901, 
1319, 1.015849, 
1320, 1.015797, 
1321, 1.015745, 
1322, 1.015693, 
1323, 1.015640, 
1324, 1.015587, 
1325, 1.015533, 
1326, 1.015480, 
1327, 1.015426, 
1328, 1.015372, 
1329, 1.015317, 
1330, 1.015262, 
1331, 1.015207, 
1332, 1.015151, 
1333, 1.015096, 
1334, 1.015040, 
1335, 1.014983, 
