Epoch Number, Total Squared Error, 
1264, 1.031326, 
1265, 1.031327, 
1266, 1.031329, 
1267, 1.031331, 
1268, 1.031332, 
1269, 1.031334, 
1270, 1.031335, 
1271, 1.031337, 
1272, 1.031339, 
1273, 1.031340, 
1274, 1.031342, 
1275, 1.031343, 
1276, 1.031345, 
1277, 1.031346, 
1278, 1.031348, 
1279, 1.031349, 
1280, 1.031351, 
1281, 1.031352, 
1282, 1.031354, 
1283, 1.031355, 
1284, 1.031356, 
1285, 1.031358, 
1286, 1.031359, 
1287, 1.031361, 
1288, 1.031362, 
1289, 1.031363, 
1290, 1.031365, 
1291, 1.031366, 
1292, 1.031367, 
1293, 1.031369, 
1294, 1.031370, 
1295, 1.031371, 
1296, 1.031373, 
1297, 1.031374, 
1298, 1.031375, 
1299, 1.031376, 
1300, 1.031378, 
1301, 1.031379, 
1302, 1.031380, 
1303, 1.031381, 
1304, 1.031382, 
1305, 1.031383, 
1306, 1.031385, 
1307, 1.031386, 
1308, 1.031387, 
1309, 1.031388, 
1310, 1.031389, 
1311, 1.031390, 
1312, 1.031391, 
1313, 1.031392, 
1314, 1.031393, 
1315, 1.031394, 
1316, 1.031395, 
1317, 1.031396, 
1318, 1.031397, 
1319, 1.031398, 
1320, 1.031399, 
1321, 1.031400, 
1322, 1.031401, 
1323, 1.031402, 
1324, 1.031403, 
1325, 1.031404, 
1326, 1.031405, 
1327, 1.031406, 
1328, 1.031407, 
1329, 1.031407, 
1330, 1.031408, 
1331, 1.031409, 
1332, 1.031410, 
1333, 1.031411, 
1334, 1.031411, 
1335, 1.031412, 
1336, 1.031413, 
1337, 1.031414, 
1338, 1.031414, 
1339, 1.031415, 
1340, 1.031416, 
1341, 1.031416, 
1342, 1.031417, 
1343, 1.031418, 
1344, 1.031418, 
1345, 1.031419, 
1346, 1.031419, 
1347, 1.031420, 
1348, 1.031420, 
1349, 1.031421, 
1350, 1.031421, 
1351, 1.031422, 
1352, 1.031422, 
1353, 1.031423, 
1354, 1.031423, 
